"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1663598833992110080","Tue May 30 17:30:44 +0000 2023","1","Gila gua nyesek bgt sama kebijakan baru menteri pendidikan. Marketplace buat guru?? Hah? Speechless","1663598833992110080","","","in","돌담 병원🏥","0","0","0","https://twitter.com/nebulalphacent/status/1663598833992110080","1145371364766863360","nebulalphacent"
"1663543684569395201","Tue May 30 13:51:36 +0000 2023","1","Kepala Dinas Pendidikan dan Kebudayaan (Disdikbud) Kabupaten Pekalongan Kholid mengungkapkan pentingnya pemikiran mendalam dalam mengurus pendidikan. Menangani masalah dan keruwetan pendidikan membutuhkan kebijakan yang tepat. #Pendidikan #KeruwetanPendidikan #KebijakanPendidkn https://t.co/NbGAOZG187","1663543684569395201","https://pbs.twimg.com/media/FxYYEXxagAAaaP4.jpg","","in","Semarang Tengah, Indonesia","0","0","0","https://twitter.com/pgrijateng/status/1663543684569395201","875229486513405952","pgrijateng"
"1663541262144905217","Tue May 30 13:41:58 +0000 2023","1","Bila ingin suara guru didengarkan mau tidak mau harus ada perwakilan dari organisasi guru yang masuk dalam wilayah pengambil kebijakan. Bersama-sama kita memastikan nasib para guru dan dunia pendidikan berada dalam kondisi yang baik. #SuaraGuruDiperdengarkan #PerjuanganPGRI https://t.co/au4ZdjdtqR","1663541262144905217","https://pbs.twimg.com/media/FxYV4x9aYAA1APH.jpg","","in","Semarang Tengah, Indonesia","0","1","0","https://twitter.com/pgrijateng/status/1663541262144905217","875229486513405952","pgrijateng"
"1663514446722121728","Tue May 30 11:55:25 +0000 2023","0","Jadi guru emang berat ya dituntut harus bisa ini itu tapi gaji aja gak sesuai jangan heran nanti banyak generasi muda yang gak mau ambil kuliah pendidikan bayar UKT aja lebih mahal daripada gaji yang diterima aplagi honorer. Terus sekarang ada kebijakan gini malah nyusahin FG","1663514446722121728","","","in","Geography Education 21'","0","0","0","https://twitter.com/shuttelpie/status/1663514446722121728","766272506756001794","shuttelpie"
"1663498075577671681","Tue May 30 10:50:22 +0000 2023","2","Fresh graduate pendidikan sekarang semakin sulit lulus harus ngambil PPG biar bisa masuk marketplace padahal PPG tiap tahun jurusannya beda² tau gini mending dulu lolos sbmptn jadi ga di pendidikan. Setahun lagi presiden ganti menteri ganti lagi kebijakan baru lagi. Sulit","1663498075577671681","","","in","","0","1","0","https://twitter.com/gjelasbnget/status/1663498075577671681","1197501964700901378","gjelasbnget"
"1663466714468855812","Tue May 30 08:45:45 +0000 2023","0","for all pemangku kebijakan di pendidikan MBOH KAREPMU!!!","1663466714468855812","","","in","","0","0","0","https://twitter.com/avocadohaterr/status/1663466714468855812","3169317771","avocadohaterr"
"1663441612125667328","Tue May 30 07:06:00 +0000 2023","1","2. Dukungan kelembagaan: Dukung organisasi/ kelembagaan yang fokus pada pembangunan dan perlindungan petani. #k4project bekerja untuk meningkatkan kesejahteraan petani memberikan pelatihan dan pendidikan serta mengadvokasi kebijakan yang menguntungkan petani. #selasa #cekpetani https://t.co/E48DjJSJwM","1663441612125667328","https://pbs.twimg.com/media/FxTWfjNaMAEJwfU.jpg","","in","Indonesia","0","0","0","https://twitter.com/K4teamId/status/1663441612125667328","1604975839069687808","K4teamId"
"1663432552286232577","Tue May 30 06:30:00 +0000 2023","6","Sudah waktunya bagi Indonesia untuk memikirkan ulang prioritas dan kebijakan industri agar menganut gagasan ekonomi inovatif. Akumulasi pengetahuan melalui pendidikan tinggi dan keterampilan memungkinkan negara untuk mewujudkan impiannya. https://t.co/Pp4WII3SmR","1663432552286232577","","","in","Indonesia","0","2","2","https://twitter.com/TirtoID/status/1663432552286232577","4187275698","TirtoID"
"1663418913538068481","Tue May 30 05:35:48 +0000 2023","1","Gue pengen jadi mentri pendidikan aja lah trus mau bikin kebijakan penghapusan skripsi","1663418913538068481","","","in","Jakarta Capital Region","0","0","0","https://twitter.com/talangheo/status/1663418913538068481","2937045169","talangheo"
"1663415632363425793","Tue May 30 05:22:46 +0000 2023","1","Aku punya 3 temen deket yg jadi guru honorer semuanya ngomel2 grgr kebijakan baru dari menteri pendidikan ga cukup ya mereka menderita dgn gaji 450rb itupun ga setiap bulan gajian kadang 4bln-5bln. Apalagi ada yg udah beranak. https://t.co/z20lb3v1Ee","1663415632363425793","https://pbs.twimg.com/media/FxWjstNaEAEs0OA.jpg","","in","Indonesia","0","1","0","https://twitter.com/affhiykack/status/1663415632363425793","1338296550","affhiykack"
