"1519113858601816064","Wed Apr 27 00:39:02 +0000 2022","0","Wali Kota Medan Bobby Nasution menyatakan akan menanggung biaya pendidikan anak korban geng motor. Simak kalimatnya saat bertemu istri korban. #BobbyNasution https://t.co/JEk6KwZXkY","1519113858601816064","","","in","Indonesia","0","0","0","https://x.com/jpnncom/status/1519113858601816064","79130206","jpnncom"
"1519095508156903424","Tue Apr 26 23:26:07 +0000 2022","0","kaya makin berasa pressure secara ga langsung buat balikin semua biaya hidup dan pendidikan ke bpk.","1519095508156903424","","","in","Indonesia","0","0","0","https://x.com/palingkerennn/status/1519095508156903424","1414562708","palingkerennn"
"1519082799227047937","Tue Apr 26 22:35:37 +0000 2022","2","Berita Papua // Pemprov Papua sebut telah kirimkan biaya pendidikan 355 mahasiswa di luar negeri https://t.co/9bQ8GijhlG https://t.co/N0Zln1Rtbv","1519082799227047937","https://pbs.twimg.com/media/FRTdwX2VUAE9HJG.jpg","","in","West Papua","0","1","0","https://x.com/News_jubi/status/1519082799227047937","1023114824","News_jubi"
"1519066366753796096","Tue Apr 26 21:30:19 +0000 2022","0","Puan Tak Ingin Anak Indonesia Terkendala Menempuh Pendidikan Tinggi Karena Biaya https://t.co/G09aEDvnVp","1519066366753796096","","","in","Cirebon, Indonesia","0","0","0","https://x.com/officialliputan/status/1519066366753796096","53267425","officialliputan"
"1519064829327147008","Tue Apr 26 21:24:12 +0000 2022","0","Puan: Kita Tak Ingin Ada Anak Indonesia Tidak Bisa Menempuh Pendidikan Tinggi karena Biaya https://t.co/OhGNjfWwwY ~ Puan Top","1519064829327147008","","","in","","0","0","0","https://x.com/NiaMartini_/status/1519064829327147008","478462212","NiaMartini_"
"1519025816583213056","Tue Apr 26 18:49:11 +0000 2022","0","Wali Kota Medan menanggung biaya pendidikan anak korban geng motor https://t.co/GhoTTED4qe","1519025816583213056","","","in","","0","0","0","https://x.com/abuukas60979442/status/1519025816583213056","1505094121954115586","abuukas60979442"
"1518991191693737984","Tue Apr 26 16:31:36 +0000 2022","0","Biaya Sekolah Pramugari Naik Setiap Tahun - Pendidikan Pramugari https://t.co/k3zG0HGpwQ","1518991191693737984","","","in","","0","0","0","https://x.com/PutriPramugari/status/1518991191693737984","3104531706","PutriPramugari"
"1518969575827644419","Tue Apr 26 15:05:42 +0000 2022","0","Program penerimaan mahasiswa baru (PMB) ini memberikan beasiswa biaya pendidikan selama enam semester kepada 55 mahasiswa baru. Artinya mahasiswa Akmet dibebaskan dari uang pendaftaran uang pangkal dan Sumbangan Pembinaan Pendidikan (SPP). https://t.co/IoOliStbFn","1518969575827644419","https://pbs.twimg.com/media/FRR2xwwaMAAz5Ty.jpg","","in","Trenggalek, Indonesia","0","0","0","https://x.com/ElcapitanoTotti/status/1518969575827644419","1052037251775913984","ElcapitanoTotti"
"1518969522069590017","Tue Apr 26 15:05:29 +0000 2022","0","Program penerimaan mahasiswa baru (PMB) ini memberikan beasiswa biaya pendidikan selama enam semester kepada 55 mahasiswa baru. Artinya mahasiswa Akmet dibebaskan dari uang pendaftaran uang pangkal dan Sumbangan Pembinaan Pendidikan (SPP). https://t.co/ZcF0G7ICIv","1518969522069590017","https://pbs.twimg.com/media/FRR2ulrakAAs6j2.jpg","","in","","0","0","0","https://x.com/Mockingjacks_/status/1518969522069590017","609020935","Mockingjacks_"
"1518959583556907008","Tue Apr 26 14:26:00 +0000 2022","0","Balik kerumah kaya balik ke neraka padahal rumah harusnya jadi pelepas penat ini malah jadi nambah penat. Capek idup gw kalo liat Mak gw sedih gara2 kesusahan soal biaya hidup + pendidikan anak ngapain punya anak. Malah sok2an mau nambah anak gara2 blm ada anak laki-laki","1518959583556907008","","","in","Bali, Indonesia","0","1","0","https://x.com/kue_Kukis/status/1518959583556907008","1301785590250184704","kue_Kukis"
"1518950564700196864","Tue Apr 26 13:50:10 +0000 2022","1","Biaya Sekolah Pramugari Naik Setiap Tahun - Pendidikan Pramugari https://t.co/k3zG0HogiI","1518950564700196864","","","in","","0","0","0","https://x.com/PutriPramugari/status/1518950564700196864","3104531706","PutriPramugari"
"1518945916513701888","Tue Apr 26 13:31:41 +0000 2022","0","Bobby Nasution Jamin Biaya Pendidikan Anak Korban Kebengisan Geng Motor https://t.co/KViivF8SK0","1518945916513701888","","","in","Indonesia","0","0","0","https://x.com/KuretaID/status/1518945916513701888","1369734116191608833","KuretaID"
"1518942915158245377","Tue Apr 26 13:19:46 +0000 2022","0","Di group RD ada member baru kenalan umur 19 tahun tujuan investasi buat biaya nikah dan pendidikan anak. Gue kepala 3 investasi buat jajanin brondong","1518942915158245377","","","in","","0","0","0","https://x.com/miss_mafia_91/status/1518942915158245377","1260894463821398016","miss_mafia_91"
"1518877682779697154","Tue Apr 26 09:00:33 +0000 2022","0","[INFO ADKESMA : BEASISWA POSCO ASIA FELLOWSHIP 2022] Pendaftaran Beasiswa POSCO Asia Fellowship 2022 sudah dibuka. Beasiswa ini akan diberikan untuk 15 orang mahasiswa. Biaya pendidikan yang diberikan sebesar $ 1 500 bagi mahasiswa terpilih yang diberikan dalam periode 1 tahun. https://t.co/s6J4Ci9fud","1518877682779697154","https://pbs.twimg.com/media/FRQjMoTagAElEU7.jpg","","in","Universitas Indonesia, Depok","0","1","0","https://x.com/hwarangfibui/status/1518877682779697154","176861979","hwarangfibui"
