"1487481563529244672","Sat Jan 29 17:43:35 +0000 2022","0","Biaya kerugian hidup karena tidak berpendidikan - lebih tinggi daripada biaya pendidikan","1487481563529244672","","","in","","0","0","0","https://x.com/sarikumala437/status/1487481563529244672","2369859097","sarikumala437"
"1487421150200143872","Sat Jan 29 13:43:31 +0000 2022","0","Biaya kerugian hidup karena tidak berpendidikan - lebih tinggi daripada biaya pendidikan.","1487421150200143872","","","in","","0","0","0","https://x.com/MelodiJunita/status/1487421150200143872","2367782203","MelodiJunita"
"1487411588935995397","Sat Jan 29 13:05:32 +0000 2022","0","Biaya Sekolah Pramugari Naik Setiap Tahun - Pendidikan Pramugari https://t.co/k3zG0HogiI","1487411588935995397","","","in","","0","0","0","https://x.com/PutriPramugari/status/1487411588935995397","3104531706","PutriPramugari"
"1487402112879259649","Sat Jan 29 12:27:52 +0000 2022","0","[INFO ADKESMA: KERINGANAN BOP TUGAS AKHIR SEMESTER GENAP T.A. 2021/2022]⁣⁣⁣⁣⁣ ⁣⁣⁣ Menindaklanjuti Surat Edaran Wakil Rektor Bidang Akademik dan Kemahasiswaan Universitas Indonesia Nomor SE-42/UN2.R1/PDP.00. 05.00/2022 mengenai Keringanan Biaya Pendidikan Semester Genap https://t.co/jc239y5eRw","1487402112879259649","https://pbs.twimg.com/media/FKRQVQDacAAGNhO.jpg","","in","Depok, Indonesia","0","2","0","https://x.com/BEMFKMUI/status/1487402112879259649","110404464","BEMFKMUI"
"1487294866711212033","Sat Jan 29 05:21:43 +0000 2022","0","10 M langsung deposito. 7 M ini dibagi buat: 1. Renovasi rumah orang tua 2. Beli mobil dan motor 3. Haji sekeluarga 4. Beli sawah buat orang tua 5. Sisanya buat asuransi kesehatan sekeluarga biaya pendidikan adek dan kebutuhan sehari-hari.","1487294866711212033","","","in","East Java, Indonesia","0","0","0","https://x.com/alin_kf/status/1487294866711212033","1053258473310277632","alin_kf"
"1487293835696766977","Sat Jan 29 05:17:37 +0000 2022","5","KIP Kuliah adalah bantuan biaya pendidikan dari pemerintah bagi lulusan SMA/sederajat yang memiliki potensi akademik baik dengan keterbatasan ekonomi. https://t.co/hvFyrPwSMi","1487293835696766977","","","in","Jakarta","0","0","2","https://x.com/kompascom/status/1487293835696766977","23343960","kompascom"
"1487255087756247041","Sat Jan 29 02:43:39 +0000 2022","0","Biaya kerugian hidup karena tidak berpendidikan - lebih tinggi daripada biaya pendidikan","1487255087756247041","","","in","","0","0","0","https://x.com/sarikumala437/status/1487255087756247041","2369859097","sarikumala437"
"1487251391156346880","Sat Jan 29 02:28:58 +0000 2022","14","Sebenarnya penting gak penting juga subsidi toh uang nya juga dari rakyat asal semua bahan pokok murah pendidikan murah biaya kesehatan murah.. klo kata Iwan fals lalu kuangkat engkau menjadi manusia setengah dewa Entah sekarang setengah apa? #KembalikanSubsidiRakyat https://t.co/2icRcK1Vwg","1487251391156346880","https://pbs.twimg.com/ext_tw_video_thumb/1487251306133987328/pu/img/syuf6k1bZwkRdFOm.jpg","","in","Jakarta ","0","4","7","https://x.com/its__Arthur19/status/1487251391156346880","1240115615857127424","its__Arthur19"
"1487241634605858817","Sat Jan 29 01:50:11 +0000 2022","0","Biaya Sekolah Pramugari Naik Setiap Tahun - Pendidikan Pramugari https://t.co/k3zG0HGpwQ","1487241634605858817","","","in","","0","0","0","https://x.com/PutriPramugari/status/1487241634605858817","3104531706","PutriPramugari"
"1487205052251250688","Fri Jan 28 23:24:50 +0000 2022","0","PSPP YOGYAKARTA (Cara Pendaftaran &amp; Biaya Pendidikan PSPP Jogja) - https://t.co/vwdqTd9NrH #PSPPyogyakarta","1487205052251250688","","","in","Daerah Istimewa Yogyakarta","0","0","0","https://x.com/erseth13/status/1487205052251250688","75614330","erseth13"
