"1562279722855600133","Wed Aug 24 03:24:46 +0000 2022","0","Biaya Sekolah Pramugari Naik Setiap Tahun - Pendidikan Pramugari https://t.co/2OeYE3dF9G #PSPPyogyakarta","1562279722855600133","","","in","Daerah Istimewa Yogyakarta","0","0","0","https://x.com/erseth13/status/1562279722855600133","75614330","erseth13"
"1562213650877673473","Tue Aug 23 23:02:13 +0000 2022","1","Kementerian Pendidikan Kebudayaan Riset dan Teknologi (KEMDIKBUD RISTEK) membuka kesempatan kuliah dengan bantuan biaya pendidikan melalui program Kartu Indonesia Pintar Kuliah (KIP Kuliah). ⁣⁣ ⁣⁣ https://t.co/CIzXG8Rtvf⁣⁣ ⁣⁣ #scholarship #ielts #beasiswa","1562213650877673473","","","in","Indonesia","0","0","0","https://x.com/PBeasiswa2022/status/1562213650877673473","1433533861019799553","PBeasiswa2022"
"1562156475497058304","Tue Aug 23 19:15:01 +0000 2022","70"," pendidikan kehalang biaya tuh riil y cuy","1562156475497058304","","","in","Indonesia","6","27","11","https://x.com/tanyakanrl/status/1562156475497058304","1331650559518990336","tanyakanrl"
"1562104901219799040","Tue Aug 23 15:50:05 +0000 2022","0","Biaya Sekolah Pramugari Naik Setiap Tahun - Pendidikan Pramugari https://t.co/k3zG0HGpwQ","1562104901219799040","","","in","","0","0","0","https://x.com/PutriPramugari/status/1562104901219799040","3104531706","PutriPramugari"
"1562100091317395457","Tue Aug 23 15:30:58 +0000 2022","3"," sender ngga bisa kuliah karena kehalang biaya menurut kalian ( no ya) perempuan yang ngga kuliah ngga termasuk perempuan bodoh dan kurang pendidikan kan ?","1562100091317395457","","","in","Indonesia","0","1","0","https://x.com/tanyarlfes/status/1562100091317395457","1371650588","tanyarlfes"
"1562085967128719360","Tue Aug 23 14:34:51 +0000 2022","0","Semoga berkah lurr....buat menyenangkan keluarga dan.biaya pendidikan anak minta doanya lurr salam budidaya semangka https://t.co/PUa0v7eeFO","1562085967128719360","https://pbs.twimg.com/media/Fa2k6A4VQAEtcbf.jpg","","in","West Java, Indonesia","0","0","0","https://x.com/yjoungo/status/1562085967128719360","1300848076681179136","yjoungo"
"1562079625462697986","Tue Aug 23 14:09:39 +0000 2022","6","Menteri BUMN Erick Thohir memberi beasiswa kepada seorang bocah perempuan bersuara dari Tangerang Banten bernama Dzakira Silvia Zahra. @erickthohir membantu biaya pendidikan bocah itu setelah menyanyikan lagu Ojo Dibandingke dengan lirik yang sedikit modif #BangkitBersamaET https://t.co/p8meBXrif6","1562079625462697986","https://pbs.twimg.com/media/Fa2fI-jVUAAkcb3.jpg","","in","","0","0","6","https://x.com/LokoJoyo81/status/1562079625462697986","1395077465261764612","LokoJoyo81"
"1562079341621956610","Tue Aug 23 14:08:31 +0000 2022","0","Orang ribut biaya pendidikan dari kecil 20-30 jt/years. Apa kabar grace preschool 60jt/month. Jadi mamaknya grace jual ginjal cm buat pendidikan dia doang wkwkwkwk.","1562079341621956610","","","in","","0","1","0","https://x.com/Jeannjeannne/status/1562079341621956610","1555460149652795392","Jeannjeannne"
"1562069649369583616","Tue Aug 23 13:30:00 +0000 2022","1","#BeritaDW: Komisi Kesehatan Nasional Cina (NHC) mengatakan covid-19 berkontribusi pada penurunan angka #pernikahan dan #kelahiran yang telah terjadi beberapa tahun terakhir karena tingginya biaya #pendidikan dan pengasuhan #anak. https://t.co/StZExDszUA","1562069649369583616","","","in","Bonn, Jerman","0","0","0","https://x.com/dw_indonesia/status/1562069649369583616","150581612","dw_indonesia"
"1562061708520148992","Tue Aug 23 12:58:27 +0000 2022","5","Menteri BUMN Erick Thohir janjikan akan memberi beasiswa biaya pendidikan kepada Dzakira Silvia Zahra. Seorang bocah yg menyanyikan lagi Ojo dibandingke didepan Erick Thohir. @erickthohir #BangkitBersamaET https://t.co/tP3mcUJJ49","1562061708520148992","https://pbs.twimg.com/media/Fa2O2HAUYAACTeZ.jpg","","in","","0","0","5","https://x.com/Baba97Alie/status/1562061708520148992","1337057331671076869","Baba97Alie"
