"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1685780499544043520","Sun Jul 30 22:32:46 +0000 2023","0","Merdeka Belajar Merdeka di Masa Depan Inisiatif Merdeka Belajar di Indonesia patut diakui dalam konteks pendidikan yang siap menghadapi masa depan. Simak Dubes Finlandia Pekka Kaihilahti di Opini Kompas https://t.co/BVWSrCMmnn @hariankompas","1685780499544043520","","","in","","0","0","0","https://twitter.com/tatisamhadi/status/1685780499544043520","1445984430258982913","tatisamhadi"
"1685776386105950208","Sun Jul 30 22:16:25 +0000 2023","2","Inisiatif Merdeka Belajar di Indonesia patut diakui dalam konteks pendidikan yang siap menghadapi masa depan. Demikian pula Finlandia telah meretas reformasi sistem pendidikannya seabad silam dan terus beradaptasi. #ArtikelOpini #AdadiKompas https://t.co/IN1ojHA5Ma","1685776386105950208","","","in","Palmerah, Jakarta","0","0","1","https://twitter.com/KompasData/status/1685776386105950208","771030588","KompasData"
"1685775717659807744","Sun Jul 30 22:13:45 +0000 2023","5","Inisiatif Merdeka Belajar di Indonesia patut diakui dalam konteks pendidikan yang siap menghadapi masa depan. Demikian pula Finlandia telah meretas reformasi sistem pendidikannya seabad silam dan terus beradaptasi. #Opini #AdadiKompas https://t.co/hA2dURC9n7","1685775717659807744","","","in","Palmerah, Jakarta","0","0","2","https://twitter.com/hariankompas/status/1685775717659807744","255866913","hariankompas"
"1685768379918106624","Sun Jul 30 21:44:36 +0000 2023","0","Pesan Mendikbudristek Nadiem Makarim kepada peserta Pertukaran Mahasiswa Merdeka Batch 3 https://t.co/WIapM26qtD #pertukaranmahasiswamerdeka #merdekabelajar","1685768379918106624","","","in","Kota Serang, Banten","0","0","0","https://twitter.com/Gol_A_Gong/status/1685768379918106624","232722796","Gol_A_Gong"
"1685665200010399744","Sun Jul 30 14:54:36 +0000 2023","13"," hai kaleaa. gdrive ebook kurikulum merdeka punya kamu itu boleh dishare ga ya? kalo boleh aku mau share ke temen temen sekelas buat belajar. sebelumnya maka... - bolehh bangett share ajaa https://t.co/kl8hgElMma","1685665200010399744","","","in","25'","0","0","2","https://twitter.com/k___ale/status/1685665200010399744","1472513834229252096","k___ale"
"1685637554509606912","Sun Jul 30 13:04:45 +0000 2023","0","katanya merdeka belajar kok murid belajarnya serasa masih pertempuran surabaya","1685637554509606912","","","in","rumah tuty","0","0","0","https://twitter.com/stoasorealis/status/1685637554509606912","1303692122684403713","stoasorealis"
"1685610496068874240","Sun Jul 30 11:17:14 +0000 2023","2","Rapat kelas Bungsu yg di SD..ramai sekali pada ogah jadi dewan kelas Beberapa hal menarik kelas V ini tidak pakai kurikulum merdeka Belajar dgn buku tema tapi ulangan per mata kuliah karena rapornya minta demikian Tidak ada bahasa inggris padahal kelas IV-nya ada katanya","1685610496068874240","","","in","Depok","0","1","1","https://twitter.com/indrakusuma/status/1685610496068874240","18453380","indrakusuma"
"1685577217672359936","Sun Jul 30 09:04:59 +0000 2023","0","Majalah Manglé Edisi 2941 sudah terbit. Artikel ISBI Bandung berjudul Mahasiswa ISBI Bandung Ngalap Pangalaman tina KKN Kabangsaan dapat dilihat pada halaman 26. #ISBIBandung #Manglé2941 #CentreofCreativityBasedonEmpoweringCulturalZone #KampusMerdeka #MerdekaBelajar https://t.co/1r0FVaF2wq","1685577217672359936","https://pbs.twimg.com/media/F2RfioKbQAADPFR.jpg","","in","Bandung, Jawa Barat","0","0","0","https://twitter.com/isbibandung/status/1685577217672359936","708168155344973825","isbibandung"
"1685568210014478336","Sun Jul 30 08:29:12 +0000 2023","3","Kasihan ya masih muda sudah kena penyakit dementia alias pikun. Padahal Merdeka Belajar episode 1 isinya tentang PPDB Zonasi belum lagi Permendikbud no. 1 tahun 2021 juga beliau yang tanda tangan. Hadeh ‍️ https://t.co/RvIBYUMptr","1685568210014478336","https://pbs.twimg.com/media/F2RXWeoaMAAr8ZA.jpg","","in","Jakarta - Indonesia","0","0","0","https://twitter.com/icharis/status/1685568210014478336","69492528","icharis"
"1685536175107502080","Sun Jul 30 06:21:54 +0000 2023","7","Tahukah #SahabatPerpusdikbud kalau tanggal 29 Juli diperingati sebagai Hari Harimau Sedunia? Sayangnya saat ini kebanyakan dari spesies harimau tersebut berada dalam posisi terancam punah. #MerdekaBelajar #Perpusdikbud #Perpusdikbudristek #harimau #satwaindonesia #satwaendemik https://t.co/WkoPibe04T","1685536175107502080","https://pbs.twimg.com/media/F2Q6M12aYAAPsgK.jpg","","in","Senayan, Jakarta","0","0","0","https://twitter.com/perpusdikbud/status/1685536175107502080","2191873495","perpusdikbud"
"1685530862983565312","Sun Jul 30 06:00:48 +0000 2023","6","Selamat untuk 500 Peserta terpilih SIB Dicoding X Kampus Merdeka Cycle 5! Semangat belajar dan jangan ragu untuk bereksplorasi meraih mimpi Bersiaplah jadi bagian dari agen perubahan di dunia teknologi! https://t.co/Raoad6hC51","1685530862983565312","https://pbs.twimg.com/media/F2Q1RbFXkAAJaHy.jpg","","in","Indonesia","0","2","1","https://twitter.com/dicoding/status/1685530862983565312","2826650155","dicoding"
"1685525439849353216","Sun Jul 30 05:39:15 +0000 2023","0"," Kebijakan Saya adalah Merdeka Belajar butuh 3 tahun untuk perancangan kurikulum 1 tahun untuk revisi dan lainnya tahun terakhir sudah ganti menteri dan ganti kurikulum lagi ","1685525439849353216","","","in","","0","0","0","https://twitter.com/juventa_/status/1685525439849353216","61719366","juventa_"
"1685474441327943680","Sun Jul 30 02:16:36 +0000 2023","1","SELAMAT BERGABUNG Mela telah menjadi Peserta BIMBEL pada Program Les Private Paket BIMBEL Komputer di Kelas Tiban. #CoBarEducation #Education #BIMBEL #BimbinganBelajar #BIMBELBatam #LesPrivate #Komputer #Presentation #MerdekaBelajar #MerdekaMengajar #SemangatBelajar #Batam #Kepri https://t.co/8TxClZ4V2t","1685474441327943680","https://pbs.twimg.com/media/F2QCEhwakAAAFyl.jpg","","in","Batam","0","0","0","https://twitter.com/cobar_education/status/1685474441327943680","1620572813882195968","cobar_education"
"1685472753925943296","Sun Jul 30 02:09:53 +0000 2023","0","Semangat Hari Koperasi membara dengan nilai-nilai mengabdi dan berbagi seperti merdeka belajar kita bisa tumbuh dan maju bersama untuk mencapai kesuksesan yang berarti https://t.co/ivOGTc7iW7","1685472753925943296","https://pbs.twimg.com/media/F2QAiKLa8AA1faZ.jpg","","in","Wisma Pengadengan Sejahtera 5 ","0","0","0","https://twitter.com/DigitalPelajar/status/1685472753925943296","1363838410603958272","DigitalPelajar"
"1685436586299969536","Sat Jul 29 23:46:10 +0000 2023","0","Perdana SMP Negeri 1 Aradide Akan Terapkan Kurikulum Merdeka Belajar https://t.co/79TIsf5UFA via @Papua Lives Magazine","1685436586299969536","","","in","Nabire","0","0","0","https://twitter.com/mediapapualives/status/1685436586299969536","1478777144020901888","mediapapualives"
"1685242549844541440","Sat Jul 29 10:55:08 +0000 2023","0","Prabowo Subianto Cerita Belajar di Masa Perjuangan RI Merdeka Membentuk Karakternya - detikNews #Prabowo #BangkitBersama https://t.co/wVqPQWWbJW","1685242549844541440","","","in","Pulau Impian","0","0","0","https://twitter.com/Disuruh_Iben/status/1685242549844541440","465458275","Disuruh_Iben"
"1685242432705998848","Sat Jul 29 10:54:40 +0000 2023","0","Berita Prabowo : Prabowo Subianto Cerita Belajar di Masa Perjuangan RI Merdeka Membentuk Karakternya - detikNews #Prabowo #BangkitBersama https://t.co/9a0g18njyl","1685242432705998848","","","in","Pulau Impian","0","0","0","https://twitter.com/Disuruh_Iben/status/1685242432705998848","465458275","Disuruh_Iben"
"1685232169063763968","Sat Jul 29 10:13:53 +0000 2023","0","Perdana SMP Negeri 1 Aradide Akan Terapkan Kurikulum Merdeka Belajar https://t.co/79TIsf5UFA via @Papua Lives Magazine","1685232169063763968","","","in","Nabire","0","0","0","https://twitter.com/mediapapualives/status/1685232169063763968","1478777144020901888","mediapapualives"
"1685217680842948608","Sat Jul 29 09:16:19 +0000 2023","0","Pak nadiem tolong dong kurikulum merdeka ini. Dikasih insentif buat yang belajar hehe. https://t.co/i9TPZQ9aS5","1685217680842948608","https://pbs.twimg.com/media/F2MYjHpa4AA_H5P.jpg","","in","Bengkulu, Indonesia","0","2","0","https://twitter.com/AwYoki/status/1685217680842948608","1016763309998014464","AwYoki"
