"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1509318026448932864","Wed Mar 30 23:53:53 +0000 2022","0","Masjid Kampus UGM x Kampus Merdeka","1509318026448932864","","","in","My Location Unknown","0","0","0","https://twitter.com/arerihan/status/1509318026448932864","1297533746","arerihan"
"1509202455237562380","Wed Mar 30 16:14:39 +0000 2022","0","DEMI APAPUN YA PLS ANAK2 KAMPUS MERDEKA YG BELAJAR DI KAMPUS LAIN TUH JGN NYUSAHIN KL DIKELOMPOK BS GASI","1509202455237562380","","","in","jongwoon’s pocket","0","0","0","https://twitter.com/yesecluv/status/1509202455237562380","1605621972","yesecluv"
"1509176886672633861","Wed Mar 30 14:33:03 +0000 2022","0","Ketua Umum Forum Perpustakaan Perguruan Tinggi Indonesia Mariyah mengatakan suksesnya Kampus Merdeka tergantung salah satunya dari keberadaan perpustakaan #KampusMerdeka https://t.co/qR7eJVTJzW","1509176886672633861","","","in","Indonesia","0","0","0","https://twitter.com/jpnncom/status/1509176886672633861","79130206","jpnncom"
"1509126330449035264","Wed Mar 30 11:12:10 +0000 2022","8","UNHAS! Terima kasih! Malu2 anak2nya ga kaya kota &amp; kampus lain tp pas nyanyi mars FT wahhh gokil. Solok Semarang Solo Jogja Kampus UNNES Makassar UNHAS Gowa Next: Bandung Merdeka 2 April Jabodetabek 11-17 April Aceh tgl 20an mungkin Padang 23-24 mungkin https://t.co/wwca5jwlnt","1509126330449035264","https://pbs.twimg.com/ext_tw_video_thumb/1509126056594518018/pu/img/FO63DYQTMYlYw2al.jpg","","in","Indonesia","1","1","1","https://twitter.com/JS_Khairen/status/1509126330449035264","74468796","JS_Khairen"
"1509102729217515525","Wed Mar 30 09:38:23 +0000 2022","4","28.980 Kursi di UNP Tersedia Untuk Pelaksanaan UTBK Tahun 2022 https://t.co/mygAFfx9LS #universitasnegeripadang #humasunp #kampusmerdeka https://t.co/MpwLNUbNKG","1509102729217515525","https://pbs.twimg.com/media/FPFo7BxVgAUSDZi.jpg","","in","West Sumatra, Indonesia","0","0","0","https://twitter.com/HumasUnp/status/1509102729217515525","904943715965214722","HumasUnp"
"1509102485578780678","Wed Mar 30 09:37:24 +0000 2022","1","Tingkatkan Capaian IKU 6 UNP Adakan Sosialisasi Kerja Sama bersama Ditjen Diktiristek https://t.co/Wwyhbcc2rW #universitasnegeripadang #humasunp #kampusmerdeka","1509102485578780678","","","in","West Sumatra, Indonesia","0","0","0","https://twitter.com/HumasUnp/status/1509102485578780678","904943715965214722","HumasUnp"
"1509098122017878023","Wed Mar 30 09:20:04 +0000 2022","2","Tim UNP dan UNAND Lakukan FGD Rencana Pembukaan Prodi Kedokteran di UNP https://t.co/c02lTrPLjl #universitasnegeripadang #humasunp #kampusmerdeka https://t.co/PS5r4kGj8u","1509098122017878023","https://pbs.twimg.com/media/FPFkt_NVEAElC6a.jpg","","in","West Sumatra, Indonesia","0","0","0","https://twitter.com/HumasUnp/status/1509098122017878023","904943715965214722","HumasUnp"
"1509091081949831170","Wed Mar 30 08:52:06 +0000 2022","1","Jurusan Biologi FMIPAUNP menyelenggarakan 7th online seminar of Genetic and Species Diversity Endemism and Relictness in Indo-China https://t.co/6NAZYcTyJk #universitasnegeripadang #humasunp #kampusmerdeka","1509091081949831170","","","in","West Sumatra, Indonesia","0","0","0","https://twitter.com/HumasUnp/status/1509091081949831170","904943715965214722","HumasUnp"
"1509086928289026048","Wed Mar 30 08:35:35 +0000 2022","0","Yukkk cair donggg kampus merdeka AKU MAU BELI BUKUUUUUU","1509086928289026048","","","in","","0","1","0","https://twitter.com/___koinoyokan/status/1509086928289026048","1039276098956156929","___koinoyokan"
"1509023171672154113","Wed Mar 30 04:22:15 +0000 2022","0","i love kampus merdeka","1509023171672154113","","","in","land of dawn.","0","0","0","https://twitter.com/lohserius/status/1509023171672154113","1173269638051840000","lohserius"
"1508988785136078851","Wed Mar 30 02:05:36 +0000 2022","2","2.867 Calon Mahasiswa Diterima di UNP melalui seleksi SNMPTN https://t.co/hPKXnctf7d #universitasnegeripadang #humasunp #kampusmerdeka","1508988785136078851","","","in","West Sumatra, Indonesia","0","0","1","https://twitter.com/HumasUnp/status/1508988785136078851","904943715965214722","HumasUnp"
"1508981210860597256","Wed Mar 30 01:35:30 +0000 2022","0","Kadang fomo muncul bgt apalagi temen-temen gencar bgt ikut kampus merdeka ikut ini itu. Tapi di sisi lain mikir kalo nambah lagi kerjaan di semester ini bisa2 amsyong ","1508981210860597256","","","in","sby","0","0","0","https://twitter.com/apiigraveolenti/status/1508981210860597256","1244470303662587904","apiigraveolenti"
