"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1344378022195941377","Wed Dec 30 20:21:12 +0000 2020","0","F.Sebelum Pembuatan Teks Naskah (Persaingan Sehat) Media Sosial Terujinya Anda Oleh 10Unit (Namun Serasa Hidup Dan Dewan Juri Belakang Bidadari Budaya Dan Dulunya Orang Indonesia Asli Dan Murni Sekali Setiap Hari Turun Jam Dan Tempat Sama Halnya Yang Telah Di Jelaskan) https://t.co/6nAqjH5sgQ","1344378022195941377","https://pbs.twimg.com/ext_tw_video_thumb/1344377984170381312/pu/img/5C5iBmw2jny124We.jpg","","in","","0","0","0","https://twitter.com/RPintabarSilam/status/1344378022195941377","708940599005548544","RPintabarSilam"
"1344344982652555266","Wed Dec 30 18:09:55 +0000 2020","0","Kalo ditanyain kabar sehat atau ga suka bingung karena sehat ini definisi yang mana? Sehat secara fisik mental spiritual maupun sosial kah? 4 aspek itu tercantum di definisi kesehatan pada UU No. 36 Tahun 2009 tentang Kesehatan","1344344982652555266","","","in","Jakarta Timur, DKI Jakarta","0","1","0","https://twitter.com/merrrcury/status/1344344982652555266","493843506","merrrcury"
"1344286612897689602","Wed Dec 30 14:17:58 +0000 2020","0","2020 mengajarkan bahwa hal terburuk bisa dengan mudah menghampiri siapa aja tanpa pandang kelas sosial ekonomi tua muda sehat apalagi sakit..so semoga tahun ini bisa membuka mata hati dan pikiran kita untuk mempersiapkan segala sesuatunya dengan bijak ","1344286612897689602","","","in","","0","1","1","https://twitter.com/iqbalamps/status/1344286612897689602","124933076","iqbalamps"
"1344257663018831876","Wed Dec 30 12:22:56 +0000 2020","1","Do'a bersama untuk Indonesia Sehat. Kamis 31 Desember 2020 Pukul 20.00 -22.30 WIB Live di Sosial Media Partai Keadilan Sejahtera #fraksipksdprri #bersamamelayanirakyat #pkspelayanrakyat","1344257663018831876","","","in","Jakarta Barat, DKI Jakarta","0","0","0","https://twitter.com/Sholikhahpks/status/1344257663018831876","1011449204344942592","Sholikhahpks"
"1344251607895089153","Wed Dec 30 11:58:52 +0000 2020","14","Sobat BRI. Waspada terhadap modus penipuan admin pencairan BPUM melalui Telegram atau media sosial lainnya. Pastikan untuk selalu mengecek kebenaran informasi yang diterima melalui Contact BRI. Sehat dan sukses selalu. #BRIEdukasi https://t.co/qViEGdBWLJ","1344251607895089153","https://pbs.twimg.com/media/Eqe9SgFVQAI4wH8.jpg","","in","Jl Jend Sudirman 44-46 Jakarta","0","0","2","https://twitter.com/kontakBRI/status/1344251607895089153","1355925366","kontakBRI"
"1344205447528497152","Wed Dec 30 08:55:27 +0000 2020","0","suka bingung sama ortu2 yg blg anaknya fine2 aja dan sdh jelas2 demand mereka ke anak tinggi bgt harus ini harus itu les sana sini. who aja jelasin kl sehat itu suatu keadaan yang sempurna baik fisik mental dan sosial dan tidak hanya bebas dari penyakit atau kelemahan ","1344205447528497152","","","in","♡160416.230722.230923.230927♡","0","1","0","https://twitter.com/starlitaeyeon/status/1344205447528497152","1221446032266907649","starlitaeyeon"
"1344184801150992384","Wed Dec 30 07:33:24 +0000 2020","22","Dah di duga sih ini Aneh bgt tiba2 beda sehari ngadain konser gratis emang ceo agensi nya gak sehat cara bersaingnya kmrn dah ngeklaim kesuksesan bts terus hbis ini panjat sosial mau di blg agensi wise gk mata duitan dll Ceo sama pendukung agensi alias SM stan sefrekuensi ew","1344184801150992384","","","in","","1","1","1","https://twitter.com/KspringdayJ/status/1344184801150992384","1191636552465580032","KspringdayJ"
"1344144995620556801","Wed Dec 30 04:55:14 +0000 2020","0","Waka Polres Bangka Kompol Faisal Fatsey S. I. K menghadiri Kegiatan Bakti Sosial dan Peluncuran Perdana Mobil Sehat PT. Timah Tbk yang bertempat di Rusunnawa Link. Nelayan II Kec.Sungailiat Kab. Bangka. . . #poldababelupdate @poldababel https://t.co/BozuKlHUC3","1344144995620556801","https://pbs.twimg.com/media/EqdcuzeU0AYby2R.jpg","","in","Bangka, Bangka Belitung","0","0","0","https://twitter.com/humas_resbangka/status/1344144995620556801","1304329604224618496","humas_resbangka"
"1344121675562938368","Wed Dec 30 03:22:34 +0000 2020","27","Do'a bersama untuk Indonesia Sehat. Kamis 31 Desember 2020 Pukul 20.00 -22.30 WIB Live di Sosial Media Partai Keadilan Sejahtera #fraksipksdprri #bersamamelayanirakyat #pkspelayanrakyat https://t.co/kfxgapDZxv","1344121675562938368","https://pbs.twimg.com/media/EqdHevFVoAAX9dv.jpg","","in","Jakarta Capital Region","0","0","12","https://twitter.com/FPKSDPRRI/status/1344121675562938368","91255162","FPKSDPRRI"
"1343914691806916608","Tue Dec 29 13:40:05 +0000 2020","0","Assalamu'alaikum Sahabat Sehat... Liputan Video : RSUD dr. Hasri Ainun Habibie Gelar Bakti Sosial dan Capacity Building https://t.co/TRuvILR8vx","1343914691806916608","","","in","Gorontalo, Indonesia","0","0","0","https://twitter.com/DinkesGtloProv/status/1343914691806916608","975609972141703169","DinkesGtloProv"
"1343912695653834754","Tue Dec 29 13:32:09 +0000 2020","1","kami dari yang sering kau hina cebong sekeluarga mengucapkan semoga cepat sembuh ya.. smoga abis sehat waras taubat dan damai ya karena para cebong ini turut mendoakan anda makanya mari kita bijak bersosial media ya jangan sampai deh mempermainkan doa ke Allah di sosial media.. https://t.co/DaQS6w6kLN","1343912695653834754","https://pbs.twimg.com/media/EqaJcjPUYAEiMFW.jpg","","in","","2","2","0","https://twitter.com/HabibMaaher/status/1343912695653834754","1341260838255005697","HabibMaaher"
"1343911729625874433","Tue Dec 29 13:28:19 +0000 2020","0","buat yang Rame rame tadi yang pAcaRnOtFound itu cukup sampe malam ini aja ya... orang yang bijak harus bisa menggunakan media sosial dengan baik ber opini yang sehat mengkritik sewajarnya orang yang lagi sedih itu butuh support mereka cuman butuh perhatian kita","1343911729625874433","","","in","planet atata tiga","0","1","0","https://twitter.com/alphakmg/status/1343911729625874433","1279368818565865472","alphakmg"
"1343886392040910849","Tue Dec 29 11:47:38 +0000 2020","0","Saya bangga degan mentri sosial yg sekarang sehat selalu ibu Risma amin trima kasih cuman ibu tupuan harapan pemulung yg di bawah kolong jembatan","1343886392040910849","","","in","Lombok Tengah, Nusa Tenggara B","0","0","0","https://twitter.com/agusalw71036986/status/1343886392040910849","1306209952797609984","agusalw71036986"
"1343869046979096578","Tue Dec 29 10:38:43 +0000 2020","0","Sosial media lagi ga sehat buat dikonsumsi. Ga instagram ga twitter isinya gisel gisel giseeeeel semua. Twit ini akan menandakan gue akan menghilang dari sosmed untuk beberapa jam kedepan. Hit me on discord or whatsapp","1343869046979096578","","","in","","0","0","0","https://twitter.com/kurniaDputra/status/1343869046979096578","1059553730","kurniaDputra"
"1343832119856955392","Tue Dec 29 08:11:59 +0000 2020","15","Selamat ulang tahun kak lala @N_LalaJKT48 semoga panjang umur sehat selalu di beri rezeki yang melimpah dan di berkahi selalu kehidupan sosial dan karirnya di JKT48 Aamiin. #LalaImp20vedDream @la_starlight https://t.co/fR8MsozfjF","1343832119856955392","https://pbs.twimg.com/media/EqZALpQVQAAG0v9.jpg","","in","FX Sudirman","0","1","3","https://twitter.com/Dheyzious/status/1343832119856955392","1047810393169485824","Dheyzious"
"1343831903317585921","Tue Dec 29 08:11:07 +0000 2020","0","Hamdalah... Bisa donor apheresis lagi pertanda kondisi tubuh lg sehat.... Nikmat Yaa Allah..... #apheresis #donorapheresis #donordarah #palangmerahindonesia #givebloodsavealife #aksisosial #sosial #socialmovement #ateppitbull https://t.co/B7sLd4mHMM","1343831903317585921","https://pbs.twimg.com/media/EqY_-e0UcAEW4Pm.jpg","","in","indonesia","0","0","0","https://twitter.com/lord_sbt/status/1343831903317585921","584995587","lord_sbt"
"1343818716434186241","Tue Dec 29 07:18:43 +0000 2020","0","Assalamu'alaikum Sahabat Sehat... RSUD dr. Hasri Ainun Habibie Gelar Bakti Sosial dan Capacity Building https://t.co/qjcbajh5HU","1343818716434186241","","","in","Gorontalo, Indonesia","0","0","0","https://twitter.com/DinkesGtloProv/status/1343818716434186241","975609972141703169","DinkesGtloProv"
"1343724724719820801","Tue Dec 29 01:05:14 +0000 2020","0","Sehat selalu ya Bu Risma @KemensosRI senang melihat Ibu melayani dari kaum terpinggirkan krn status sosial. Semoga 4th ini Ibu bisa pakai untuk datangin semua wilayah di Indo khususnya bagian Timur. @KemensosRI bangkit Indonesia juga bangkit. https://t.co/ypIQEsPrdb","1343724724719820801","https://pbs.twimg.com/media/EqXegaZUcAEKd4B.jpg","","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://twitter.com/Aser_Vin/status/1343724724719820801","964377757714071558","Aser_Vin"
"1343593709938429952","Mon Dec 28 16:24:37 +0000 2020","160","Jiwa sosial yang ibu punya bisa ibu terapkan di jabatan yang Bu Risma emban saat ini. Dan kami sekarang bisa merasakan apa yang sudah dirasakan warga Surabaya. Sehat selalu ya bu. Semangattt 🇮🇩 @NgkongN0tR0b0t @YRadianto @arjuno_ireng01 https://t.co/m0H4mnZ2E3","1343593709938429952","https://pbs.twimg.com/media/EqVnWmwVgAQMDPd.jpg","","in","Indonesia","5","15","52","https://twitter.com/PakarINTELek/status/1343593709938429952","194582998","PakarINTELek"
"1343473893051252736","Mon Dec 28 08:28:31 +0000 2020","0","PT TWC melalui program Tanggung Jawab Sosial Lingkungan (TJSL) melakukan Pendampingan Budidaya Tanaman Organik di Dusun Jongkangan Tamanmartani Kalasan Sleman. Hasilnya dirayakan dengan melakukan Panen Padi Sehat bersama kelompok tani Ngudi Makmur &amp; warga Rabu (23/12/2020). https://t.co/RRDHtGPBLK","1343473893051252736","https://pbs.twimg.com/ext_tw_video_thumb/1343471410715394048/pu/img/Xfw2DfxmwtuKkhrY.jpg","","in","Prambanan, Indonesia","0","0","1","https://twitter.com/injourney_IDM/status/1343473893051252736","4880730389","injourney_IDM"
"1343471927789154304","Mon Dec 28 08:20:42 +0000 2020","1","sini sini kita kenalan trs gw tularin nih virus biar tau kamu gmna rasanya di karantina sosial. d-7 karantina pikiran udh kemana² mood gak jelas pengennya keluar main tpi gak bisa. makan its ok teratur hidup sehat bgt tapi kelamaan ya muak juga.. malah iri pgn cpet sehat.","1343471927789154304","","","in","they/them — it","0","0","0","https://twitter.com/jjyueon/status/1343471927789154304","1101795634204401664","jjyueon"
"1343455242009001984","Mon Dec 28 07:14:24 +0000 2020","1","Seneng banget dapat kabar Kyungsoo oppa udah balik first love di exo Terimakasih udah pulang dengan sehat selamat beristirahat ditunggu livenya nggak sabar pengin liat oppa lagi oh ya jangan lupa buat media sosial ya @weareoneEXO #WelcomeHomeKyungsoo https://t.co/NI0zu89Zf3","1343455242009001984","https://pbs.twimg.com/media/EqTpZoDVEAE8Bcy.jpg","","in","Indonesia ","0","0","0","https://twitter.com/Nabilaa512/status/1343455242009001984","1325732811270098950","Nabilaa512"
"1343421418885718019","Mon Dec 28 05:00:00 +0000 2020","42","Instagram menjadi media sosial paling buruk bagi kesehatan mental. Media sosial ini dapat meningkatkan kecemasan depresi dan masalah percaya diri. Berikut 5 aturan sehat bermain Instagram agar kesejahteraan mental terjaga. https://t.co/7XexWGYxm1","1343421418885718019","","","in","Indonesia","6","0","13","https://twitter.com/NGIndonesia/status/1343421418885718019","36904795","NGIndonesia"
"1343418429504557056","Mon Dec 28 04:48:07 +0000 2020","19","Sobat BRI. Yuk kenali akun resmi layanan sosial media BANK BRI yaitu Twitter @kontakBRI @BANKBRI_ID @promo_BRI bercentang biru. Selalu waspada terhadap informasi dari akun Twitter palsu yang mengatasnamakan BANK BRI. Sehat dan sukses selalu. #BRIEdukasi https://t.co/OBpghUFUxJ","1343418429504557056","https://pbs.twimg.com/media/EqTH3KHUUAAZ6Qr.jpg","","in","Jl Jend Sudirman 44-46 Jakarta","0","1","3","https://twitter.com/kontakBRI/status/1343418429504557056","1355925366","kontakBRI"
"1343406280040349696","Mon Dec 28 03:59:51 +0000 2020","26","4 sehat 5 keadilan sosial bagi seluruh rakyat indonesia","1343406280040349696","","","in","","1","1","5","https://twitter.com/weekdies/status/1343406280040349696","1070306008570810368","weekdies"
"1343389755837304838","Mon Dec 28 02:54:11 +0000 2020","0","Ini yg seharusnya di lakukan kementrian sosial.. Mantap bu.. .. Sehat selalu ","1343389755837304838","","","in","Jambi, Indonesia","0","0","0","https://twitter.com/MYusuf54882724/status/1343389755837304838","918766761410830336","MYusuf54882724"
"1343226830594035714","Sun Dec 27 16:06:47 +0000 2020","0","ada beberapa faktor yg membuat sifat dasar manusia demikian;lingkungan masa lalu atau bahkan yg terjadi skrg adalah faktor media sosial. Manusia yg berfikir panjang dan sehat akan menjadi sadar diri tapi yg berfikirnya dangkal akan mengagungkan egonya sendiri.","1343226830594035714","","","in","Bali, Indonesia","0","0","0","https://twitter.com/good_dayant/status/1343226830594035714","727853359","good_dayant"
"1343059337091006465","Sun Dec 27 05:01:13 +0000 2020","31","Sobat BRI. Yuk kenali akun resmi layanan sosial media BANK BRI yaitu Instagram resmi bankbri_id bercentang biru (Verified). Selalu waspada terhadap informasi akun palsu Instagram yang mengatasnamakan BANK BRI. Sehat dan sukses selalu. #BRIEdukasi https://t.co/QoMDj6nwLc","1343059337091006465","https://pbs.twimg.com/media/EqN_EBMVEAE-bqD.jpg","","in","Jl Jend Sudirman 44-46 Jakarta","3","9","7","https://twitter.com/kontakBRI/status/1343059337091006465","1355925366","kontakBRI"
"1343007354124570624","Sun Dec 27 01:34:39 +0000 2020","0","Belum juga 24 tapi sering dpat tekanan sosial ntah dari keluarga atau tetangga. Masih ngerasa mudah bet pengen explore sana sini bahagiain diri sendiri. Apa daya tak mendapat dukungan pokonya harus kuat dan mental sehat selalu.","1343007354124570624","","","in","hijrah","0","3","0","https://twitter.com/akurums/status/1343007354124570624","471759148","akurums"
"1342822313901715458","Sat Dec 26 13:19:22 +0000 2020","17","Devie Rahmawati pengamat sosial UI berharap Ibu Risma mampu membawa @KemensosRI pd birokrasi yg sehat rakyat pst menunggu program2 sosial yg mengena dan tepat sasaran dgn one single big data mengcapture kmn anggaran bansos negara memberikan hak ats bansos bg warga miskin. https://t.co/DfXYClqpxw","1342822313901715458","https://pbs.twimg.com/media/EqKpxwmUUAAXAUv.jpg","","in","Unknown","0","0","12","https://twitter.com/NayDwiyana/status/1342822313901715458","195305417","NayDwiyana"
"1342818942163664902","Sat Dec 26 13:05:58 +0000 2020","9","Pengamat Sosial Devie Rahmawati berharap Mensos Tri Rismaharini mampu membawa @KemensosRI pd birokrasi yang sehat yg menjadikan kue kemanusiaan u/ sebesar-besarnya kemaslahatan masyarakat Indonesia. https://t.co/irJj8ki2BE","1342818942163664902","","","in","Blossomville 🌹","0","0","4","https://twitter.com/Widyarenee/status/1342818942163664902","91103761","Widyarenee"
"1342790838472994816","Sat Dec 26 11:14:18 +0000 2020","8","Pengamat Sosial UI Devie Rahmawati menyambut baik Bu Risma sbg Mensos yg baru. Ia menyatakan harapannya beliau mampu lbh membawa @KemensosRI pd birokrasi yg sehat yg menjadikan kue kemanusiaan untuk sebesar²nya kemashalatan masyarakat Indonesia https://t.co/Z2EBeFzxMc","1342790838472994816","","","in","Indonesia","0","0","4","https://twitter.com/muslimahGP_/status/1342790838472994816","136299265","muslimahGP_"
"1342787289349419008","Sat Dec 26 11:00:12 +0000 2020","1","lucu ya orang gasuka beraninya di secreto. kenapa dia ga langsung chat acu atau samperin kerumah acu gt. apa takut ya berani ngoceh di sosial media. sehat kau?","1342787289349419008","","","in","","0","2","0","https://twitter.com/capricornnngurl/status/1342787289349419008","1101432755018035200","capricornnngurl"
"1342761484628221952","Sat Dec 26 09:17:39 +0000 2020","0","Apakah #manusia memang mahluk #sosial? ️ A &amp; O Magazine majalah psikologi tentang dunia kerja https://t.co/JnvLd2zf7K #psikologi #karir #motivasi #manajemen #coaching #training #pelatihan #konseling #konsultasi #sehat #sukses #bahagia #gratis #Indonesia #optimis #aandomag https://t.co/eWQmH94Ani","1342761484628221952","https://pbs.twimg.com/media/EqJycz_W4AE6xzW.jpg","","in","Indonesia","0","0","0","https://twitter.com/aandomag/status/1342761484628221952","920160678979211264","aandomag"
"1342508738050080769","Fri Dec 25 16:33:20 +0000 2020","0","Awal2 dulu masih punya tenaga buat berpanjang2 ngomongin diskursus jilbab &amp; isu2 sosial-politik. Ada kali lah seminggu sekali bikin story IG bahas2 ginian. Skrg? Boro-boro. I lost all my energy &amp; I admit I ve become more self-centered. Yg penting w &amp; org2 terdekat bahagia sehat.","1342508738050080769","","","in","","0","1","0","https://twitter.com/3amJKT/status/1342508738050080769","1137758512715407360","3amJKT"
"1342380948973703169","Fri Dec 25 08:05:33 +0000 2020","1","A THREAD: Teruntuk PJ WALIKOTA MAKASSAR. Assalamu Alaikum Warahmatullahi Wabarakatuh. Apa kabarki Pak Prof. Rudy Djamaluddin? Semoga sehat selalu ya Pak. Ketemu lagi Pak kali ini lewat media sosial ini.","1342380948973703169","","","in","Makassar, Indonesia","0","1","1","https://twitter.com/AndiMattuju/status/1342380948973703169","171741974","AndiMattuju"
"1342159311305261057","Thu Dec 24 17:24:50 +0000 2020","1","Cinta Sesama hrs lbh ditingkatkan di 2021 biar kemerdekaan strata sosial Makin mapan di Nusantara ini.Amin Pak Menko @airlangga_hrt sehat lahir bathin dan smgt terus..!","1342159311305261057","","","in","","0","0","0","https://twitter.com/ChozinMas/status/1342159311305261057","1278364218345971712","ChozinMas"
